Csaladihaz;;;;
Elem ID;Egyedi ID;ARCHICAD Classification - 22;Érintett helyiség neve;Követelmények
Frame-Bnd-793;F7902A18-5962-4675-B5E9-1358BEA7C97F;Curtain Wall Frame;;7-5-Hőátbocsátás#7-3-Forma#2-3-Ökológiai lábnyom#6-3-Akadálymentesítés#4-8-Léghang gátlás#10-2-Színhasználat#
Frame-Bnd-794;396BB3AF-8E35-417F-BFEE-1A3C153D1A3D;Curtain Wall Frame;;10-6-Szerkezeti működés#6-5-Lépéshang gátlás#2-6-Akadálymentesítés#5-4-Anyaghasználat#7-8-Lehajlás#7-7-Színhasználat#
Frame-Bnd-795;61760599-C5F4-4E0D-95EA-38EDD066F062;Curtain Wall Frame;;1-10-Szerkezeti működés#3-7-Lépéshang gátlás#4-1-Akadálymentesítés#2-2-Anyaghasználat#8-1-Lehajlás#6-7-Színhasználat#
Frame-Bnd-796;5D1A8389-84AA-4835-99C9-71B204F42779;Curtain Wall Frame;;1-1-Szerkezeti működés#2-7-Lépéshang gátlás#6-3-Akadálymentesítés#2-4-Anyaghasználat#5-9-Lehajlás#8-1-Színhasználat#
Frame-Bnd-797;0345E714-200A-413D-B8B2-FE8219D8C1B3;Curtain Wall Frame;;8-9-Szerkezeti működés#1-5-Lépéshang gátlás#1-8-Akadálymentesítés#10-5-Anyaghasználat#2-9-Lehajlás#7-5-Színhasználat#
Frame-Bnd-798;BAE4BD97-1E8D-43FD-B840-B9E57763599A;Curtain Wall Frame;;4-7-Szerkezeti működés#4-10-Lépéshang gátlás#3-9-Akadálymentesítés#9-8-Anyaghasználat#10-9-Lehajlás#1-6-Színhasználat#
Frame-Bnd-799;93A5C634-F6E2-4180-A630-9AE20BBBC021;Curtain Wall Frame;;8-10-Szerkezeti működés#4-9-Lépéshang gátlás#8-6-Akadálymentesítés#5-8-Anyaghasználat#1-10-Lehajlás#2-2-Színhasználat#
Frame-Bnd-800;1D799EEF-15DE-4434-ABA4-9EB82925DF7C;Curtain Wall Frame;;6-8-Szerkezeti működés#2-1-Lépéshang gátlás#10-10-Akadálymentesítés#8-2-Anyaghasználat#7-8-Lehajlás#5-7-Színhasználat#
Frame-Bnd-801;5413E5C0-6ECC-4DD0-8846-488328512BF2;Curtain Wall Frame;;6-2-Szerkezeti működés#3-6-Lépéshang gátlás#5-7-Akadálymentesítés#7-2-Anyaghasználat#1-5-Lehajlás#2-8-Színhasználat#
Frame-Bnd-802;804FDFF0-D420-43CF-B657-755FC98E78FE;Curtain Wall Frame;;9-3-Szerkezeti működés#1-9-Lépéshang gátlás#7-8-Akadálymentesítés#8-5-Anyaghasználat#1-10-Lehajlás#10-8-Színhasználat#
Frame-Bnd-803;1DBC873B-9B61-48E7-9EE6-1B5ED182A947;Curtain Wall Frame;;6-8-Szerkezeti működés#8-7-Lépéshang gátlás#9-4-Akadálymentesítés#10-8-Anyaghasználat#6-9-Lehajlás#10-2-Színhasználat#
Frame-Bnd-804;58F70DDC-7368-49D2-8708-F71A2CAB7530;Curtain Wall Frame;;2-2-Szerkezeti működés#2-9-Lépéshang gátlás#10-6-Akadálymentesítés#2-10-Anyaghasználat#5-5-Lehajlás#2-8-Színhasználat#
Frame-Bnd-805;DA3EB06E-1D62-4A51-A3B9-1671D1DEED40;Curtain Wall Frame;;2-4-Szerkezeti működés#1-1-Lépéshang gátlás#2-3-Akadálymentesítés#8-8-Anyaghasználat#9-5-Lehajlás#7-9-Színhasználat#
Frame-Bnd-806;134A2A19-70A7-4773-B47B-EB18CAF462D4;Curtain Wall Frame;;10-4-Szerkezeti működés#1-7-Lépéshang gátlás#5-9-Akadálymentesítés#1-1-Anyaghasználat#1-6-Lehajlás#6-2-Színhasználat#
Frame-Bnd-807;10CC1730-E835-4467-93E2-6F1E82AE6CB5;Curtain Wall Frame;;7-10-Szerkezeti működés#8-7-Lépéshang gátlás#5-10-Akadálymentesítés#4-5-Anyaghasználat#4-7-Lehajlás#7-4-Színhasználat#
Frame-Bnd-808;11B59A4E-7424-4D47-AD78-9F7EC4020018;Curtain Wall Frame;;2-7-Szerkezeti működés#6-6-Lépéshang gátlás#1-1-Akadálymentesítés#5-5-Anyaghasználat#4-10-Lehajlás#4-9-Színhasználat#
Frame-Bnd-809;C8474099-13D6-440E-A1D0-E09185D5CFDA;Curtain Wall Frame;;8-5-Szerkezeti működés#6-1-Lépéshang gátlás#5-9-Akadálymentesítés#3-1-Anyaghasználat#3-7-Lehajlás#10-9-Színhasználat#
Frame-Bnd-810;8282ACCB-1632-43B7-8E50-4B7B390D2C79;Curtain Wall Frame;;2-4-Szerkezeti működés#5-1-Lépéshang gátlás#3-2-Akadálymentesítés#8-9-Anyaghasználat#9-5-Lehajlás#1-10-Színhasználat#
Frame-Bnd-811;4BC5647D-9CDA-45D5-8AAC-8F58C25235FA;Curtain Wall Frame;;3-4-Szerkezeti működés#2-9-Lépéshang gátlás#6-4-Akadálymentesítés#4-4-Anyaghasználat#4-3-Lehajlás#2-5-Színhasználat#
Frame-Bnd-812;5D6066B9-7951-415D-B325-274B2F8C2AA1;Curtain Wall Frame;;5-5-Szerkezeti működés#6-5-Lépéshang gátlás#10-5-Akadálymentesítés#10-4-Anyaghasználat#10-2-Lehajlás#7-5-Színhasználat#
Frame-Bnd-813;309166A8-ECE3-4152-AEE3-7F38D501144C;Curtain Wall Frame;;4-9-Szerkezeti működés#4-2-Lépéshang gátlás#3-2-Akadálymentesítés#5-1-Anyaghasználat#6-7-Lehajlás#9-4-Színhasználat#
Frame-Bnd-814;55208220-CC95-44DC-B5B2-5AA51C5B2BDB;Curtain Wall Frame;;1-7-Szerkezeti működés#5-1-Lépéshang gátlás#2-3-Akadálymentesítés#7-7-Anyaghasználat#1-4-Lehajlás#8-6-Színhasználat#
Frame-Bnd-815;51257BFD-FBB7-4A03-A77B-DAC3932D89F7;Curtain Wall Frame;;4-2-Szerkezeti működés#6-6-Lépéshang gátlás#8-6-Akadálymentesítés#8-1-Anyaghasználat#8-10-Lehajlás#7-7-Színhasználat#
Frame-Bnd-816;6E91FF5B-1164-46F5-AE40-AAB1022B994E;Curtain Wall Frame;;1-2-Szerkezeti működés#5-3-Lépéshang gátlás#6-9-Akadálymentesítés#8-1-Anyaghasználat#9-7-Lehajlás#8-4-Színhasználat#
Frame-Bnd-817;E8BF97D5-B8F9-4299-B812-7BCF77E6372E;Curtain Wall Frame;;6-10-Szerkezeti működés#8-9-Lépéshang gátlás#6-5-Akadálymentesítés#8-6-Anyaghasználat#1-2-Lehajlás#6-2-Színhasználat#
Frame-Bnd-818;17FD90ED-94C1-49D0-AFBB-C00F541EC345;Curtain Wall Frame;;1-8-Szerkezeti működés#7-5-Lépéshang gátlás#5-7-Akadálymentesítés#5-1-Anyaghasználat#8-4-Lehajlás#5-1-Színhasználat#
Frame-Bnd-819;AA7A639B-F7A5-4B46-B9D1-E0A1616EE59F;Curtain Wall Frame;;8-3-Szerkezeti működés#4-3-Lépéshang gátlás#9-1-Akadálymentesítés#8-3-Anyaghasználat#4-9-Lehajlás#2-4-Színhasználat#
Frame-Bnd-820;30CFF816-02AA-4841-8876-D1B47A7A0D8E;Curtain Wall Frame;;3-1-Szerkezeti működés#7-9-Lépéshang gátlás#1-8-Akadálymentesítés#7-9-Anyaghasználat#10-5-Lehajlás#5-8-Színhasználat#
Frame-Bnd-821;ED7FA477-588F-4D4C-9319-9D44876B9340;Curtain Wall Frame;;4-2-Szerkezeti működés#5-10-Lépéshang gátlás#4-3-Akadálymentesítés#3-2-Anyaghasználat#8-8-Lehajlás#6-5-Színhasználat#
Frame-Bnd-822;A23817E3-F775-4323-B79E-7715BCAAA205;Curtain Wall Frame;;5-5-Szerkezeti működés#5-9-Lépéshang gátlás#8-9-Akadálymentesítés#1-1-Anyaghasználat#3-4-Lehajlás#9-2-Színhasználat#
Frame-Bnd-823;F03D45BB-FF30-4269-A8E1-520C22D00D17;Curtain Wall Frame;;2-4-Szerkezeti működés#5-7-Lépéshang gátlás#2-5-Akadálymentesítés#9-6-Anyaghasználat#4-1-Lehajlás#10-2-Színhasználat#
Frame-Bnd-824;72C6F013-5DC7-496D-BFC8-FDD86A3900D4;Curtain Wall Frame;;5-4-Szerkezeti működés#9-1-Lépéshang gátlás#4-7-Akadálymentesítés#8-9-Anyaghasználat#8-3-Lehajlás#3-3-Színhasználat#
Frame-Bnd-825;9D09BFEC-B69A-47AE-8A0A-35845B0A9869;Curtain Wall Frame;;10-10-Szerkezeti működés#6-2-Lépéshang gátlás#5-5-Akadálymentesítés#10-2-Anyaghasználat#4-5-Lehajlás#9-6-Színhasználat#
Frame-Bnd-826;5F877ACC-699F-436F-A76E-D3142579653B;Curtain Wall Frame;;1-8-Szerkezeti működés#1-4-Lépéshang gátlás#2-6-Akadálymentesítés#2-6-Anyaghasználat#6-10-Lehajlás#3-1-Színhasználat#
Frame-Bnd-827;58064083-9691-4622-B9F9-16F689487FF0;Curtain Wall Frame;;4-1-Szerkezeti működés#7-2-Lépéshang gátlás#9-9-Akadálymentesítés#1-6-Anyaghasználat#1-7-Lehajlás#9-6-Színhasználat#
Frame-Bnd-828;8C760F64-6D40-4306-B293-FA6F9139C2EB;Curtain Wall Frame;;10-3-Szerkezeti működés#10-10-Lépéshang gátlás#9-5-Akadálymentesítés#2-7-Anyaghasználat#5-8-Lehajlás#6-9-Színhasználat#
Frame-Bnd-829;FBDD1B1D-CFFA-4BA8-96BF-4E601B35463B;Curtain Wall Frame;;6-10-Szerkezeti működés#2-7-Lépéshang gátlás#1-2-Akadálymentesítés#9-9-Anyaghasználat#8-2-Lehajlás#9-1-Színhasználat#
Frame-Bnd-830;E0A3EB88-E4DA-49F4-8A79-E2AF8BC7D5D6;Curtain Wall Frame;;2-4-Szerkezeti működés#4-3-Lépéshang gátlás#4-3-Akadálymentesítés#4-6-Anyaghasználat#8-5-Lehajlás#1-8-Színhasználat#
Frame-Bnd-831;FD910B04-69ED-4D97-BFB9-888AB15434F4;Curtain Wall Frame;;4-5-Szerkezeti működés#5-3-Lépéshang gátlás#4-10-Akadálymentesítés#8-9-Anyaghasználat#10-1-Lehajlás#5-8-Színhasználat#
Frame-Bnd-832;AA3FB5C6-85D5-4B83-A954-A0B2951627BC;Curtain Wall Frame;;7-6-Szerkezeti működés#9-3-Lépéshang gátlás#10-2-Akadálymentesítés#10-2-Anyaghasználat#7-7-Lehajlás#10-2-Színhasználat#
Frame-Bnd-833;F5C061BA-0979-4F16-864F-723AC8EAD62F;Curtain Wall Frame;;2-6-Szerkezeti működés#7-2-Lépéshang gátlás#2-1-Akadálymentesítés#1-8-Anyaghasználat#10-3-Lehajlás#6-1-Színhasználat#
Frame-Bnd-834;8A5078D1-4156-4E20-B59E-A428C25A639B;Curtain Wall Frame;;3-1-Szerkezeti működés#7-9-Lépéshang gátlás#9-10-Akadálymentesítés#6-4-Anyaghasználat#2-6-Lehajlás#9-8-Színhasználat#
Frame-Bnd-835;861417DC-00C8-4E5D-B5F2-0ED9B6AAAD20;Curtain Wall Frame;;8-8-Szerkezeti működés#8-8-Lépéshang gátlás#6-10-Akadálymentesítés#3-6-Anyaghasználat#1-9-Lehajlás#9-9-Színhasználat#
Frame-Bnd-836;8AEC0043-F90B-40AE-8DDE-76566B565068;Curtain Wall Frame;;2-2-Szerkezeti működés#6-10-Lépéshang gátlás#10-8-Akadálymentesítés#3-10-Anyaghasználat#3-8-Lehajlás#8-3-Színhasználat#
Frame-Bnd-837;74222001-C453-42A0-A082-69A8B727C3D8;Curtain Wall Frame;;7-3-Szerkezeti működés#3-3-Lépéshang gátlás#4-7-Akadálymentesítés#1-10-Anyaghasználat#10-6-Lehajlás#10-10-Színhasználat#
Frame-Bnd-838;2887EFEF-6F0F-4604-9606-776C598DD948;Curtain Wall Frame;;4-7-Szerkezeti működés#4-1-Lépéshang gátlás#7-5-Akadálymentesítés#1-1-Anyaghasználat#8-4-Lehajlás#1-1-Színhasználat#
Frame-Bnd-839;09D76C31-A550-4E1F-A88B-9AF05A8B0CF4;Curtain Wall Frame;;7-3-Szerkezeti működés#2-5-Lépéshang gátlás#7-4-Akadálymentesítés#2-1-Anyaghasználat#2-6-Lehajlás#1-9-Színhasználat#
Frame-Bnd-840;9B9F2F5F-0388-42EF-B9C0-EA090425366F;Curtain Wall Frame;;1-2-Szerkezeti működés#3-6-Lépéshang gátlás#5-5-Akadálymentesítés#7-4-Anyaghasználat#3-7-Lehajlás#8-9-Színhasználat#
Frame-Bnd-841;ACC5A081-EE03-4C1E-B9D1-0466E18B6B36;Curtain Wall Frame;;5-4-Szerkezeti működés#4-5-Lépéshang gátlás#3-3-Akadálymentesítés#1-4-Anyaghasználat#10-6-Lehajlás#6-7-Színhasználat#
Frame-Bnd-842;CF147D9A-CCDE-4890-AD35-AD5F1C0C9A5C;Curtain Wall Frame;;7-9-Szerkezeti működés#5-2-Lépéshang gátlás#10-1-Akadálymentesítés#8-1-Anyaghasználat#3-3-Lehajlás#9-5-Színhasználat#
Frame-Bnd-843;2BD56933-1F37-4455-AA9A-223A8B93D474;Curtain Wall Frame;;4-4-Szerkezeti működés#6-2-Lépéshang gátlás#1-1-Akadálymentesítés#7-1-Anyaghasználat#10-1-Lehajlás#10-1-Színhasználat#
Frame-Bnd-844;0DD758E8-2654-4435-99C2-F8C8A8F7C45D;Curtain Wall Frame;;2-2-Szerkezeti működés#3-9-Lépéshang gátlás#10-3-Akadálymentesítés#2-8-Anyaghasználat#10-1-Lehajlás#8-8-Színhasználat#
Frame-Bnd-845;19824632-C88C-41B0-84EC-DB8C9626308F;Curtain Wall Frame;;5-8-Szerkezeti működés#6-4-Lépéshang gátlás#5-9-Akadálymentesítés#2-4-Anyaghasználat#8-6-Lehajlás#5-6-Színhasználat#
Frame-Bnd-846;B81C962C-516A-4064-B9AF-FDB89B487F66;Curtain Wall Frame;;6-4-Szerkezeti működés#4-10-Lépéshang gátlás#5-3-Akadálymentesítés#7-8-Anyaghasználat#5-6-Lehajlás#10-1-Színhasználat#
Frame-Bnd-847;8E32EB03-E781-46B8-9004-73DCAF2C9922;Curtain Wall Frame;;8-5-Szerkezeti működés#3-10-Lépéshang gátlás#6-3-Akadálymentesítés#3-3-Anyaghasználat#4-4-Lehajlás#3-10-Színhasználat#
Frame-Bnd-848;E9D49D21-028E-42A7-8699-865AB834297A;Curtain Wall Frame;;8-8-Szerkezeti működés#3-6-Lépéshang gátlás#3-1-Akadálymentesítés#10-7-Anyaghasználat#5-7-Lehajlás#8-8-Színhasználat#
Frame-Bnd-849;BC63AE59-03B8-4573-963F-41286106D0F7;Curtain Wall Frame;;5-10-Szerkezeti működés#4-3-Lépéshang gátlás#9-2-Akadálymentesítés#2-6-Anyaghasználat#5-3-Lehajlás#8-10-Színhasználat#
Frame-Bnd-850;D3A88C4E-5D98-4759-AE40-969BA9EC12E8;Curtain Wall Frame;;6-3-Szerkezeti működés#7-1-Lépéshang gátlás#10-9-Akadálymentesítés#8-5-Anyaghasználat#10-3-Lehajlás#3-6-Színhasználat#
Frame-Bnd-851;2F781D26-3CAF-4126-8AFD-E5482257D5A9;Curtain Wall Frame;;1-10-Szerkezeti működés#9-10-Lépéshang gátlás#2-4-Akadálymentesítés#3-6-Anyaghasználat#6-2-Lehajlás#1-8-Színhasználat#
Frame-Bnd-852;A7810397-F31D-4C5A-94EC-4CF35933C7E4;Curtain Wall Frame;;2-2-Szerkezeti működés#5-1-Lépéshang gátlás#3-3-Akadálymentesítés#2-4-Anyaghasználat#7-4-Lehajlás#2-1-Színhasználat#
Frame-Bnd-853;81E9E046-BEE3-4783-9795-C0F472CB5AF1;Curtain Wall Frame;;2-1-Szerkezeti működés#8-4-Lépéshang gátlás#1-9-Akadálymentesítés#1-1-Anyaghasználat#10-10-Lehajlás#3-5-Színhasználat#
Frame-Bnd-854;FB3CA6E6-7BCC-40D8-8038-83BA097CB1F8;Curtain Wall Frame;;4-6-Szerkezeti működés#4-8-Lépéshang gátlás#3-6-Akadálymentesítés#3-3-Anyaghasználat#2-10-Lehajlás#7-4-Színhasználat#
Frame-Bnd-855;7CA1BFD7-97E1-4099-9BD6-AD4A5962130F;Curtain Wall Frame;;10-1-Szerkezeti működés#1-2-Lépéshang gátlás#2-5-Akadálymentesítés#9-5-Anyaghasználat#6-5-Lehajlás#9-3-Színhasználat#
Frame-Bnd-856;A617B6E4-170F-463A-AF2D-F0CA9AC51023;Curtain Wall Frame;;5-3-Szerkezeti működés#2-7-Lépéshang gátlás#8-7-Akadálymentesítés#7-9-Anyaghasználat#9-9-Lehajlás#6-10-Színhasználat#
Frame-Bnd-857;22B87E3C-E893-48BF-BA8C-8C7EDC012372;Curtain Wall Frame;;9-8-Szerkezeti működés#1-1-Lépéshang gátlás#5-1-Akadálymentesítés#7-9-Anyaghasználat#9-4-Lehajlás#8-10-Színhasználat#
Frame-Bnd-858;D6E8769C-A710-4648-BA62-5CD8226FD7F1;Curtain Wall Frame;;10-5-Szerkezeti működés#7-5-Lépéshang gátlás#10-2-Akadálymentesítés#2-5-Anyaghasználat#5-3-Lehajlás#8-1-Színhasználat#
Frame-Bnd-859;EEF0F6BD-0C5E-4A1E-ABDE-11697F44800B;Curtain Wall Frame;;8-8-Szerkezeti működés#5-9-Lépéshang gátlás#10-10-Akadálymentesítés#8-4-Anyaghasználat#2-8-Lehajlás#5-2-Színhasználat#
Frame-Bnd-860;B08E1B3C-0B21-4A74-8415-CB0233CEDD4A;Curtain Wall Frame;;8-10-Szerkezeti működés#2-5-Lépéshang gátlás#8-9-Akadálymentesítés#8-7-Anyaghasználat#1-4-Lehajlás#5-1-Színhasználat#
Frame-Bnd-861;3B37B65D-0BB0-4412-A6E2-D46776C5A932;Curtain Wall Frame;;10-8-Szerkezeti működés#6-3-Lépéshang gátlás#4-8-Akadálymentesítés#6-3-Anyaghasználat#8-5-Lehajlás#8-2-Színhasználat#
Frame-Bnd-862;5A0215E8-0C62-4238-9C6A-E88E81FD0701;Curtain Wall Frame;;8-3-Szerkezeti működés#3-2-Lépéshang gátlás#10-1-Akadálymentesítés#5-2-Anyaghasználat#3-1-Lehajlás#9-3-Színhasználat#
Frame-Bnd-863;77EE107B-BB5E-410D-883D-08E8C1C51559;Curtain Wall Frame;;9-1-Szerkezeti működés#8-1-Lépéshang gátlás#1-6-Akadálymentesítés#4-9-Anyaghasználat#3-4-Lehajlás#9-5-Színhasználat#
Frame-Bnd-864;45E1F23D-B3A4-4D52-A146-42D7FE6052E2;Curtain Wall Frame;;4-1-Szerkezeti működés#6-9-Lépéshang gátlás#10-3-Akadálymentesítés#8-2-Anyaghasználat#3-3-Lehajlás#3-2-Színhasználat#
Frame-Bnd-865;BED125C7-81CD-4083-8B4D-7B5555235671;Curtain Wall Frame;;5-5-Szerkezeti működés#5-3-Lépéshang gátlás#9-3-Akadálymentesítés#10-10-Anyaghasználat#5-10-Lehajlás#6-1-Színhasználat#
FTG-001;A5EA1C3B-257E-467A-A356-9CAE347DB17B;Footing;;6-9-Szerkezeti működés#5-7-Lépéshang gátlás#6-2-Akadálymentesítés#4-7-Anyaghasználat#1-8-Lehajlás#2-5-Színhasználat#
FTG-002;AF17E25A-52CA-4059-B27D-63F4D3AADDDD;Footing;;10-2-Szerkezeti működés#7-4-Lépéshang gátlás#9-8-Akadálymentesítés#5-1-Anyaghasználat#8-6-Lehajlás#3-2-Színhasználat#
FTG-003;0197C821-2FD8-482E-A0FF-F888C6190A4C;Footing;;6-10-Szerkezeti működés#6-5-Lépéshang gátlás#4-3-Akadálymentesítés#3-5-Anyaghasználat#8-8-Lehajlás#9-9-Színhasználat#
FTG-003;A44B47E4-455D-4127-8139-61BCFDECB27B;Footing;;8-5-Szerkezeti működés#3-4-Lépéshang gátlás#8-2-Akadálymentesítés#8-1-Anyaghasználat#10-10-Lehajlás#8-3-Színhasználat#
FTG-003;E2F9CAA6-828A-4C13-BD4A-54E20435D5F2;Footing;;5-10-Szerkezeti működés#9-8-Lépéshang gátlás#6-4-Akadálymentesítés#3-4-Anyaghasználat#1-1-Lehajlás#2-3-Színhasználat#
FTG-004;51634CD6-DD0B-42FA-B87A-924522EE8689;Footing;;9-1-Szerkezeti működés#5-7-Lépéshang gátlás#10-6-Akadálymentesítés#5-9-Anyaghasználat#1-2-Lehajlás#5-5-Színhasználat#
FTG-005;7FB457CE-FFEF-4CBB-A689-03F33883FA90;Footing;;9-1-Szerkezeti működés#1-4-Lépéshang gátlás#4-5-Akadálymentesítés#3-1-Anyaghasználat#4-9-Lehajlás#2-4-Színhasználat#
FTG-006;A08D2EDF-0EBC-4C83-A09A-157F8B4E337A;Footing;;4-6-Szerkezeti működés#8-10-Lépéshang gátlás#3-8-Akadálymentesítés#5-5-Anyaghasználat#8-10-Lehajlás#2-4-Színhasználat#
FTG-007;2F055917-3B62-492B-904C-7B667FA3AEF8;Footing;;3-8-Szerkezeti működés#1-1-Lépéshang gátlás#9-9-Léghang gátlás#9-5-Anyaghasználat#4-2-Lehajlás#9-6-Színhasználat#
FTG-008;90BEB519-EF52-4022-B7FC-A37B11DA97DA;Footing;;9-10-Szerkezeti működés#5-5-Lépéshang gátlás#3-6-Léghang gátlás#9-7-Anyaghasználat#1-2-Lehajlás#8-7-Színhasználat#
FTG-009;E8187C68-8FFD-4FCC-9C14-E708B61F92D8;Footing;;10-8-Szerkezeti működés#8-4-Lépéshang gátlás#9-9-Léghang gátlás#10-3-Anyaghasználat#3-1-Lehajlás#3-7-Színhasználat#
FTG-010;4ACE93BD-96C2-4718-B147-F4360C417C2B;Footing;;1-9-Szerkezeti működés#7-4-Lépéshang gátlás#1-8-Léghang gátlás#2-5-Anyaghasználat#2-5-Lehajlás#4-7-Színhasználat#
FTG-011;55E5C7D8-992C-4C84-B9C5-455CF928BE5C;Footing;;7-2-Szerkezeti működés#4-10-Lépéshang gátlás#5-9-Léghang gátlás#3-3-Anyaghasználat#2-1-Lehajlás#7-1-Színhasználat#
FTG-012;3FD91C15-B639-4247-B6BD-6AE7886037D1;Footing;;4-8-Szerkezeti működés#6-1-Lépéshang gátlás#4-10-Léghang gátlás#3-4-Anyaghasználat#7-4-Lehajlás#9-8-Színhasználat#
FTG-013;37D46096-6B20-44F7-A801-6E6D3E069DAD;Footing;;5-2-Szerkezeti működés#9-3-Lépéshang gátlás#5-1-Léghang gátlás#6-1-Anyaghasználat#9-10-Lehajlás#2-1-Színhasználat#
FTG-014;2C685250-58B2-4129-B117-39886E31068A;Footing;;2-6-Tűzgátlás#1-4-Hőveszteség#2-9-Léghang gátlás#10-9-Összeépíthetőség#5-8-Megépíthetőség#5-9-Színhasználat#
FTG-015;AA70E00F-EC96-45CA-A51E-CE1DF9FD14B5;Footing;;7-10-Tűzgátlás#7-8-Hőveszteség#6-1-Léghang gátlás#8-8-Összeépíthetőség#1-7-Megépíthetőség#8-1-Színhasználat#
FTG-016;90BED2AF-90C9-479A-94B3-8338A0D4785D;Footing;;1-6-Tűzgátlás#7-1-Hőveszteség#5-7-Léghang gátlás#6-3-Összeépíthetőség#3-5-Megépíthetőség#7-4-Színhasználat#
FTG-017;F5962D52-B5E4-4423-9389-1C805218E4CC;Footing;;4-10-Tűzgátlás#3-2-Hőveszteség#5-3-Léghang gátlás#4-4-Összeépíthetőség#5-8-Megépíthetőség#10-9-Színhasználat#
FTG-018;C848674D-29FB-4698-935A-1E462BD1968F;Footing;;5-5-Tűzgátlás#6-2-Hőveszteség#2-6-Léghang gátlás#3-3-Összeépíthetőség#7-4-Megépíthetőség#3-2-Színhasználat#
FTG-019;924E9DEE-537A-4C03-8584-0BA458011684;Footing;;1-6-Tűzgátlás#7-4-Hőveszteség#10-2-Léghang gátlás#1-4-Összeépíthetőség#8-3-Megépíthetőség#5-7-Színhasználat#
FTG-020;68754349-13C6-42F7-ABB6-A9B0960BF877;Footing;;10-6-Tűzgátlás#4-2-Hőveszteség#8-10-Léghang gátlás#8-6-Összeépíthetőség#6-3-Megépíthetőség#2-2-Színhasználat#
FTG-021;66E0C278-4043-49CB-9979-DC6DC9C2D84D;Footing;;9-8-Tűzgátlás#8-3-Hőveszteség#5-3-Léghang gátlás#4-2-Összeépíthetőség#4-4-Megépíthetőség#9-1-Színhasználat#
FTG-022;14072C23-E630-4A8D-B941-35CB066B52D8;Footing;;9-3-Tűzgátlás#2-4-Hőveszteség#8-6-Léghang gátlás#9-8-Összeépíthetőség#6-1-Megépíthetőség#2-1-Színhasználat#
FTG-023;4083B878-1ACF-40A3-9229-25B670D12D70;Footing;;6-7-Tűzgátlás#7-3-Hőveszteség#3-1-Léghang gátlás#2-9-Összeépíthetőség#8-1-Megépíthetőség#2-10-Színhasználat#
FTG-024;F64810D7-A5E3-4990-9CB2-F86BB6C945C2;Footing;;9-4-Tűzgátlás#5-8-Hőveszteség#7-9-Léghang gátlás#6-5-Összeépíthetőség#10-8-Megépíthetőség#5-8-Színhasználat#
FTG-025;99431E8D-EF6D-4949-80B7-A208DAD3A270;Footing;;1-4-Tűzgátlás#2-7-Hőveszteség#1-1-Léghang gátlás#2-10-Összeépíthetőség#1-10-Megépíthetőség#7-2-Színhasználat#
FTG-026;3F44DD16-8D76-43D1-8CFA-98A6BFA1E6C5;Footing;;10-1-Tűzgátlás#5-8-Hőveszteség#6-1-Léghang gátlás#9-7-Összeépíthetőség#3-5-Megépíthetőség#7-2-Színhasználat#
FTG-027;70424A30-A000-460B-AA8A-92E85247807D;Footing;;3-6-Tűzgátlás#2-5-Hőveszteség#2-2-Léghang gátlás#1-6-Összeépíthetőség#3-3-Megépíthetőség#6-1-Színhasználat#
FTG-028;2C6BF5B7-2DF5-40B9-8555-318249F34CE2;Footing;;7-7-Tűzgátlás#4-8-Hőveszteség#3-5-Léghang gátlás#8-9-Összeépíthetőség#6-10-Megépíthetőség#1-6-Színhasználat#
FTG-029;9AD08A1D-2346-442C-9839-12D374E1649F;Footing;;6-5-Tűzgátlás#10-1-Hőveszteség#10-2-Léghang gátlás#1-4-Összeépíthetőség#10-9-Megépíthetőség#7-6-Színhasználat#
FTG-030;9EF05ECB-2FAB-4335-98F1-57B27FE9B0E4;Footing;;1-5-Tűzgátlás#2-7-Hőveszteség#5-4-Léghang gátlás#6-2-Összeépíthetőség#9-2-Megépíthetőség#2-6-Színhasználat#
FTG-031;6B0A777E-0199-4AB7-9FFB-465D767BAF0D;Footing;;9-3-Tűzgátlás#8-1-Hőveszteség#7-8-Léghang gátlás#4-1-Összeépíthetőség#2-5-Megépíthetőség#9-9-Színhasználat#
FTG-032;E81D40A0-526C-4484-A4E8-DA13BF534347;Footing;;5-8-Tűzgátlás#4-1-Hőveszteség#1-10-Léghang gátlás#6-10-Összeépíthetőség#4-1-Megépíthetőség#6-9-Színhasználat#
FTG-033;7B9F305F-752A-4A8D-925F-6E1B7B60D463;Footing;;3-9-Tűzgátlás#9-2-Hőveszteség#8-6-Léghang gátlás#6-8-Összeépíthetőség#4-6-Megépíthetőség#9-5-Színhasználat#
FTG-034;D2BC6E89-44EA-4C17-8BCE-B54900FBD96F;Footing;;7-6-Tűzgátlás#2-8-Hőveszteség#10-3-Léghang gátlás#3-2-Összeépíthetőség#5-5-Megépíthetőség#2-10-Színhasználat#
FTG-035;81E1CB99-7024-4A6A-96F7-75864A377068;Footing;;2-8-Tűzgátlás#5-1-Hőveszteség#3-3-Léghang gátlás#3-1-Összeépíthetőség#3-2-Megépíthetőség#4-5-Színhasználat#
FTG-036;E663BEEF-CFD1-463B-9DA1-AC4972928923;Footing;;5-9-Tűzgátlás#5-6-Hőveszteség#1-5-Léghang gátlás#7-10-Összeépíthetőség#5-4-Megépíthetőség#7-3-Színhasználat#
